run_id,baseline_id,drone_name,drone_number,drone_ip,battery_id,mode,direction,baseline_path,phase,timestamp,elapsed_time,mid,x,y,z,battery,battery_start,battery_drop_from_start,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260513_151417,drone_3_B13_hover_20260513_151417,drone_3,3,192.168.0.103,B13,hover,up,,pre_takeoff,2026-05-13T15:14:18.555,0.0,-1,-100,-100,-100,94,94,0,10,0,0,0,0,0,0.0,-1.0,-999.0,43,45,10,0,-122.83,0
20260513_151417,drone_3_B13_hover_20260513_151417,drone_3,3,192.168.0.103,B13,hover,up,,takeoff,2026-05-13T15:14:19.559,1.004,-1,-100,-100,-100,94,94,0,9,0,0,0,0,7,0.0,0.0,-1027.0,43,45,23,10,-122.42,0
20260513_151417,drone_3_B13_hover_20260513_151417,drone_3,3,192.168.0.103,B13,hover,up,,takeoff,2026-05-13T15:14:20.563,2.008,7,-1,2,42,94,94,0,9,0,0,0,0,1,2.0,-4.0,-957.0,43,46,82,40,-121.76,1
20260513_151417,drone_3_B13_hover_20260513_151417,drone_3,3,192.168.0.103,B13,hover,up,,takeoff,2026-05-13T15:14:21.569,3.013,7,-2,5,93,94,94,0,9,0,0,0,0,0,-2.0,-2.0,-971.0,44,46,94,60,-121.49,2
20260513_151417,drone_3_B13_hover_20260513_151417,drone_3,3,192.168.0.103,B13,hover,up,,takeoff,2026-05-13T15:14:22.574,4.019,7,-3,6,93,94,94,0,10,0,0,0,0,-1,0.0,-6.0,-1000.0,45,46,86,50,-121.57,3
20260513_151417,drone_3_B13_hover_20260513_151417,drone_3,3,192.168.0.103,B13,hover,up,,takeoff,2026-05-13T15:14:23.580,5.025,7,-3,5,85,94,94,0,10,0,0,0,0,0,-1.0,5.0,-1016.0,45,47,78,50,-121.61,4
20260513_151417,drone_3_B13_hover_20260513_151417,drone_3,3,192.168.0.103,B13,hover,up,,takeoff,2026-05-13T15:14:24.584,6.029,7,-5,4,78,93,94,1,10,0,0,0,0,0,-2.0,0.0,-1014.0,45,47,78,40,-121.71,5
20260513_151417,drone_3_B13_hover_20260513_151417,drone_3,3,192.168.0.103,B13,hover,up,,takeoff,2026-05-13T15:14:25.589,7.034,7,-5,4,80,93,94,1,10,0,0,0,0,0,2.0,0.0,-993.0,45,47,79,40,-121.61,6
20260513_151417,drone_3_B13_hover_20260513_151417,drone_3,3,192.168.0.103,B13,hover,up,,takeoff,2026-05-13T15:14:26.591,8.036,7,-6,6,80,92,94,2,9,0,0,0,0,0,-7.0,0.0,-993.0,46,47,79,40,-121.68,7
20260513_151417,drone_3_B13_hover_20260513_151417,drone_3,3,192.168.0.103,B13,hover,up,,takeoff,2026-05-13T15:14:27.597,9.042,7,-7,6,80,92,94,2,9,0,0,0,0,0,0.0,-3.0,-997.0,46,47,79,50,-121.69,8
