run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,target_pad,phase,timestamp,elapsed_time,node_elapsed_time,battery,battery_start,battery_drop_from_start
20260602_162654,column_head_lv1_new_003,column,head wind,Level1,drone_1,192.168.0.101,B11,1,column_1,4,5,node_segment_1_of_5,2026-06-02T16:27:14.889,20.84,0.0,62,62,0
20260602_162654,column_head_lv1_new_003,column,head wind,Level1,drone_2,192.168.0.109,B10,2,column_2,3,4,node_segment_1_of_5,2026-06-02T16:27:14.889,20.84,0.0,61,61,0
20260602_162654,column_head_lv1_new_003,column,head wind,Level1,drone_3,192.168.0.103,B13,3,column_3,8,3,node_segment_1_of_5,2026-06-02T16:27:14.889,20.84,0.0,64,64,0
20260602_162654,column_head_lv1_new_003,column,head wind,Level1,drone_4,192.168.0.106,B14,4,column_4,7,2,node_segment_1_of_5,2026-06-02T16:27:14.889,20.84,0.0,48,48,0
20260602_162654,column_head_lv1_new_003,column,head wind,Level1,drone_5,192.168.0.107,B15,5,column_5,6,1,node_segment_1_of_5,2026-06-02T16:27:14.889,20.84,0.0,85,85,0
20260602_162654,column_head_lv1_new_003,column,head wind,Level1,drone_1,192.168.0.101,B11,1,column_1,4,5,node_segment_1_of_5,2026-06-02T16:27:14.998,20.95,0.109,62,62,0
20260602_162654,column_head_lv1_new_003,column,head wind,Level1,drone_2,192.168.0.109,B10,2,column_2,3,4,node_segment_1_of_5,2026-06-02T16:27:14.998,20.95,0.109,61,61,0
20260602_162654,column_head_lv1_new_003,column,head wind,Level1,drone_3,192.168.0.103,B13,3,column_3,8,3,node_segment_1_of_5,2026-06-02T16:27:14.998,20.95,0.109,64,64,0
20260602_162654,column_head_lv1_new_003,column,head wind,Level1,drone_4,192.168.0.106,B14,4,column_4,7,2,node_segment_1_of_5,2026-06-02T16:27:14.998,20.95,0.109,48,48,0
20260602_162654,column_head_lv1_new_003,column,head wind,Level1,drone_5,192.168.0.107,B15,5,column_5,6,1,node_segment_1_of_5,2026-06-02T16:27:14.998,20.95,0.109,85,85,0
20260602_162654,column_head_lv1_new_003,column,head wind,Level1,drone_1,192.168.0.101,B11,1,column_1,4,5,node_segment_1_of_5,2026-06-02T16:27:15.104,21.055,0.215,62,62,0
20260602_162654,column_head_lv1_new_003,column,head wind,Level1,drone_2,192.168.0.109,B10,2,column_2,3,4,node_segment_1_of_5,2026-06-02T16:27:15.104,21.055,0.215,61,61,0
20260602_162654,column_head_lv1_new_003,column,head wind,Level1,drone_3,192.168.0.103,B13,3,column_3,8,3,node_segment_1_of_5,2026-06-02T16:27:15.104,21.055,0.215,64,64,0
20260602_162654,column_head_lv1_new_003,column,head wind,Level1,drone_4,192.168.0.106,B14,4,column_4,7,2,node_segment_1_of_5,2026-06-02T16:27:15.104,21.055,0.215,48,48,0
20260602_162654,column_head_lv1_new_003,column,head wind,Level1,drone_5,192.168.0.107,B15,5,column_5,6,1,node_segment_1_of_5,2026-06-02T16:27:15.104,21.055,0.215,85,85,0
