run_id,experiment_id,formation,wind_direction,wind_speed,inter_drone_distance_cm,soc_mode,target_soc_percent,soc_tolerance_percent,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,target_pad,phase,timestamp,elapsed_time,node_elapsed_time,battery,battery_start,battery_drop_from_start
20260924_185720,wind_tunnel_vee_75_side_no_wind_prepare,vee,side wind,no wind,75,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,5,wind_tunnel_takeoff,2026-09-24T18:57:24.777,0.0,0.0,100,100,0
20260924_185720,wind_tunnel_vee_75_side_no_wind_prepare,vee,side wind,no wind,75,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,6,wind_tunnel_takeoff,2026-09-24T18:57:24.777,0.0,0.0,90,90,0
20260924_185720,wind_tunnel_vee_75_side_no_wind_prepare,vee,side wind,no wind,75,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,7,wind_tunnel_takeoff,2026-09-24T18:57:24.777,0.0,0.0,89,89,0
20260924_185720,wind_tunnel_vee_75_side_no_wind_prepare,vee,side wind,no wind,75,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,8,wind_tunnel_takeoff,2026-09-24T18:57:24.777,0.0,0.0,100,100,0
20260924_185720,wind_tunnel_vee_75_side_no_wind_prepare,vee,side wind,no wind,75,wind_tunnel,20,0,drone_5,192.168.0.104,B06,5,wind_tunnel_position_5,1,1,wind_tunnel_takeoff,2026-09-24T18:57:24.777,0.0,0.0,100,100,0
20260924_185720,wind_tunnel_vee_75_side_no_wind_prepare,vee,side wind,no wind,75,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,5,wind_tunnel_takeoff,2026-09-24T18:57:24.884,0.107,0.107,100,100,0
20260924_185720,wind_tunnel_vee_75_side_no_wind_prepare,vee,side wind,no wind,75,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,6,wind_tunnel_takeoff,2026-09-24T18:57:24.884,0.107,0.107,90,90,0
20260924_185720,wind_tunnel_vee_75_side_no_wind_prepare,vee,side wind,no wind,75,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,7,wind_tunnel_takeoff,2026-09-24T18:57:24.884,0.107,0.107,89,89,0
20260924_185720,wind_tunnel_vee_75_side_no_wind_prepare,vee,side wind,no wind,75,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,8,wind_tunnel_takeoff,2026-09-24T18:57:24.884,0.107,0.107,100,100,0
20260924_185720,wind_tunnel_vee_75_side_no_wind_prepare,vee,side wind,no wind,75,wind_tunnel,20,0,drone_5,192.168.0.104,B06,5,wind_tunnel_position_5,1,1,wind_tunnel_takeoff,2026-09-24T18:57:24.884,0.107,0.107,100,100,0
20260924_185720,wind_tunnel_vee_75_side_no_wind_prepare,vee,side wind,no wind,75,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,5,wind_tunnel_takeoff,2026-09-24T18:57:24.987,0.209,0.209,100,100,0
20260924_185720,wind_tunnel_vee_75_side_no_wind_prepare,vee,side wind,no wind,75,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,6,wind_tunnel_takeoff,2026-09-24T18:57:24.987,0.209,0.209,90,90,0
20260924_185720,wind_tunnel_vee_75_side_no_wind_prepare,vee,side wind,no wind,75,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,7,wind_tunnel_takeoff,2026-09-24T18:57:24.987,0.209,0.209,89,89,0
20260924_185720,wind_tunnel_vee_75_side_no_wind_prepare,vee,side wind,no wind,75,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,8,wind_tunnel_takeoff,2026-09-24T18:57:24.987,0.209,0.209,100,100,0
20260924_185720,wind_tunnel_vee_75_side_no_wind_prepare,vee,side wind,no wind,75,wind_tunnel,20,0,drone_5,192.168.0.104,B06,5,wind_tunnel_position_5,1,1,wind_tunnel_takeoff,2026-09-24T18:57:24.987,0.209,0.209,100,100,0
20260924_185720,wind_tunnel_vee_75_side_no_wind_prepare,vee,side wind,no wind,75,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,5,wind_tunnel_takeoff,2026-09-24T18:57:25.089,0.312,0.312,100,100,0
20260924_185720,wind_tunnel_vee_75_side_no_wind_prepare,vee,side wind,no wind,75,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,6,wind_tunnel_takeoff,2026-09-24T18:57:25.089,0.312,0.312,90,90,0
20260924_185720,wind_tunnel_vee_75_side_no_wind_prepare,vee,side wind,no wind,75,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,7,wind_tunnel_takeoff,2026-09-24T18:57:25.089,0.312,0.312,89,89,0
20260924_185720,wind_tunnel_vee_75_side_no_wind_prepare,vee,side wind,no wind,75,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,8,wind_tunnel_takeoff,2026-09-24T18:57:25.089,0.312,0.312,100,100,0
20260924_185720,wind_tunnel_vee_75_side_no_wind_prepare,vee,side wind,no wind,75,wind_tunnel,20,0,drone_5,192.168.0.104,B06,5,wind_tunnel_position_5,1,1,wind_tunnel_takeoff,2026-09-24T18:57:25.089,0.312,0.312,100,100,0
20260924_185720,wind_tunnel_vee_75_side_no_wind_prepare,vee,side wind,no wind,75,wind_tunnel,20,0,drone_1,192.168.0.100,B11,1,wind_tunnel_position_1,5,5,wind_tunnel_takeoff,2026-09-24T18:57:25.193,0.416,0.416,100,100,0
20260924_185720,wind_tunnel_vee_75_side_no_wind_prepare,vee,side wind,no wind,75,wind_tunnel,20,0,drone_2,192.168.0.101,B10,2,wind_tunnel_position_2,6,6,wind_tunnel_takeoff,2026-09-24T18:57:25.193,0.416,0.416,90,90,0
20260924_185720,wind_tunnel_vee_75_side_no_wind_prepare,vee,side wind,no wind,75,wind_tunnel,20,0,drone_3,192.168.0.102,B13,3,wind_tunnel_position_3,7,7,wind_tunnel_takeoff,2026-09-24T18:57:25.193,0.416,0.416,89,89,0
20260924_185720,wind_tunnel_vee_75_side_no_wind_prepare,vee,side wind,no wind,75,wind_tunnel,20,0,drone_4,192.168.0.103,B14,4,wind_tunnel_position_4,8,8,wind_tunnel_takeoff,2026-09-24T18:57:25.193,0.416,0.416,100,100,0
