run_id,baseline_id,drone_name,drone_number,drone_ip,battery_id,mode,direction,baseline_path,phase,timestamp,elapsed_time,mid,x,y,z,battery,battery_start,battery_drop_from_start,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
batterytest_08_20260506_133811,drone_3_B08_hover_batterytest_08_20260506_133811,drone_3,3,192.168.0.103,B08,hover,,,hover_to_10_percent,2026-05-06T13:38:22.867,0.0,,,,60,96,96,0,-138,0,0,0,0,0,0.0,-13.0,-986.0,45,47,82,60,-1.99,
batterytest_08_20260506_133811,drone_3_B08_hover_batterytest_08_20260506_133811,drone_3,3,192.168.0.103,B08,hover,,,hover_to_10_percent,2026-05-06T13:38:22.968,0.101,,,,60,96,96,0,-138,0,0,0,0,0,3.0,-5.0,-992.0,45,47,83,60,-1.9,
batterytest_08_20260506_133811,drone_3_B08_hover_batterytest_08_20260506_133811,drone_3,3,192.168.0.103,B08,hover,,,hover_to_10_percent,2026-05-06T13:38:23.068,0.201,,,,60,96,96,0,-138,0,0,0,0,0,9.0,-4.0,-1004.0,45,47,82,60,-1.95,
batterytest_08_20260506_133811,drone_3_B08_hover_batterytest_08_20260506_133811,drone_3,3,192.168.0.103,B08,hover,,,hover_to_10_percent,2026-05-06T13:38:23.169,0.302,,,,60,96,96,0,-138,0,0,0,0,0,8.0,-1.0,-996.0,45,47,82,60,-1.91,
batterytest_08_20260506_133811,drone_3_B08_hover_batterytest_08_20260506_133811,drone_3,3,192.168.0.103,B08,hover,,,hover_to_10_percent,2026-05-06T13:38:23.270,0.403,,,,60,96,96,0,-138,0,0,0,0,0,5.0,-5.0,-998.0,46,49,82,60,-1.91,
batterytest_08_20260506_133811,drone_3_B08_hover_batterytest_08_20260506_133811,drone_3,3,192.168.0.103,B08,hover,,,hover_to_10_percent,2026-05-06T13:38:23.371,0.504,,,,60,95,96,1,-138,0,0,0,0,0,10.0,-8.0,-998.0,46,49,82,60,-1.98,
batterytest_08_20260506_133811,drone_3_B08_hover_batterytest_08_20260506_133811,drone_3,3,192.168.0.103,B08,hover,,,hover_to_10_percent,2026-05-06T13:38:23.472,0.605,,,,60,95,96,1,-138,0,0,0,0,0,6.0,-2.0,-994.0,46,49,82,60,-1.96,
batterytest_08_20260506_133811,drone_3_B08_hover_batterytest_08_20260506_133811,drone_3,3,192.168.0.103,B08,hover,,,hover_to_10_percent,2026-05-06T13:38:23.572,0.705,,,,60,95,96,1,-138,0,0,0,0,0,13.0,-19.0,-996.0,46,49,82,60,-2.04,
batterytest_08_20260506_133811,drone_3_B08_hover_batterytest_08_20260506_133811,drone_3,3,192.168.0.103,B08,hover,,,hover_to_10_percent,2026-05-06T13:38:23.673,0.806,,,,60,95,96,1,-138,0,0,0,0,0,-2.0,0.0,-998.0,46,49,83,60,-1.96,
batterytest_08_20260506_133811,drone_3_B08_hover_batterytest_08_20260506_133811,drone_3,3,192.168.0.103,B08,hover,,,hover_to_10_percent,2026-05-06T13:38:23.774,0.907,,,,60,95,96,1,-138,0,0,0,0,0,6.0,-5.0,-993.0,46,49,82,60,-2.04,
batterytest_08_20260506_133811,drone_3_B08_hover_batterytest_08_20260506_133811,drone_3,3,192.168.0.103,B08,hover,,,hover_to_10_percent,2026-05-06T13:38:23.877,1.01,,,,60,95,96,1,-138,0,0,0,0,0,1.0,1.0,-994.0,46,49,82,60,-1.98,
batterytest_08_20260506_133811,drone_3_B08_hover_batterytest_08_20260506_133811,drone_3,3,192.168.0.103,B08,hover,,,hover_to_10_percent,2026-05-06T13:38:23.978,1.111,,,,60,95,96,1,-138,0,0,0,0,0,0.0,1.0,-1001.0,46,49,82,60,-1.94,
