run_id,experiment_id,formation,wind_direction,wind_speed,wind_level,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,grid_column,grid_row,phase,timestamp,elapsed_time,hover_elapsed_time,node_elapsed_time,mid,x,y,z,X_global,Y_global,Z_global,target_x,target_y,target_z,target_pad,node_forward_distance_cm,node_speed_cm_s,position_error_x,position_error_y,position_error_z,position_error_dist,mean_spacing_error,max_spacing_error,battery,battery_hover_start,battery_hover_end,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,pre_node_settle,2026-05-18T11:25:35.493,15.165,0.001,0.001,4,-4,0,86,146,0,86,150,250,80,1,250,10,4,250,-6,250.104,,,73,73,,1,-4,0,0,0,0,-39.0,-25.0,-976.0,53,56,84,80,-7.18,71
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_1_of_5,2026-05-18T11:25:36.499,16.171,1.007,1.007,4,2,-7,83,152,-7,83,150,250,80,1,250,10,-2,257,-3,257.025,,,73,73,,2,-2,0,0,0,0,-37.0,-5.0,-1014.0,53,56,79,80,-7.13,72
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_1_of_5,2026-05-18T11:25:37.501,17.173,2.009,2.009,4,0,-2,79,150,-2,79,150,250,80,1,250,10,0,252,1,252.002,,,73,73,,1,-3,0,0,0,0,-22.0,6.0,-979.0,53,55,77,80,-7.01,73
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_1_of_5,2026-05-18T11:25:38.507,18.179,3.015,3.015,4,5,1,79,155,1,79,150,250,80,1,250,10,-5,249,1,249.052,,,73,73,,1,-2,-1,0,0,0,-19.0,-6.0,-1016.0,53,55,79,80,-7.0,74
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_1_of_5,2026-05-18T11:25:39.511,19.183,4.019,4.019,4,6,7,79,156,7,79,150,250,80,1,250,10,-6,243,1,243.076,,,73,73,,1,-3,1,0,0,0,-34.0,-23.0,-1053.0,52,55,76,70,-7.11,75
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_1_of_5,2026-05-18T11:25:40.518,20.19,5.026,5.026,4,0,17,79,150,17,79,150,250,80,1,250,10,0,233,1,233.002,,,73,73,,1,-3,0,0,0,0,-63.0,9.0,-979.0,52,56,78,80,-7.1,76
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_1_of_5,2026-05-18T11:25:41.525,21.197,6.033,6.033,4,0,21,80,150,21,80,150,250,80,1,250,10,0,229,0,229.0,,,73,73,,1,-4,1,0,0,0,-71.0,-11.0,-964.0,53,56,79,80,-7.1,77
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_1_of_5,2026-05-18T11:25:42.533,22.205,7.041,7.041,4,-2,26,79,148,26,79,150,250,80,1,250,10,2,224,1,224.011,,,73,73,,1,-4,0,0,0,0,-73.0,-7.0,-1018.0,53,55,77,80,-7.28,78
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_1_of_5,2026-05-18T11:25:43.540,23.213,8.048,8.048,4,0,31,77,150,31,77,150,250,80,1,250,10,0,219,3,219.021,,,73,73,,1,-3,-1,-1,0,0,-59.0,32.0,-948.0,53,55,80,80,-7.1,79
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_1_of_5,2026-05-18T11:25:44.547,24.22,9.055,9.055,5,5,-7,83,155,43,83,150,250,80,1,250,10,-5,207,-3,207.082,,,73,73,,1,0,1,0,0,0,-57.0,-4.0,-1033.0,53,56,81,80,-7.12,81
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_1_of_5,2026-05-18T11:25:45.555,25.228,10.063,10.063,5,-14,0,82,136,50,82,150,250,80,1,250,10,14,200,-2,200.499,,,73,73,,1,-3,2,0,0,0,-51.0,-34.0,-1072.0,53,56,79,80,-7.1,82
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_1_of_5,2026-05-18T11:25:46.563,26.235,11.071,11.071,5,-17,-3,78,133,47,78,150,250,80,1,250,10,17,203,2,203.72,,,73,73,,1,-3,2,0,0,0,-48.0,-25.0,-991.0,52,56,79,80,-7.06,83
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_1_of_5,2026-05-18T11:25:47.570,27.242,12.078,12.078,5,4,-5,81,154,45,81,150,250,80,1,250,10,-4,205,-1,205.041,,,73,73,,1,-2,-1,0,0,0,-35.0,-14.0,-1039.0,53,56,80,80,-6.96,84
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_2_of_5,2026-05-18T11:25:48.576,28.249,13.085,13.085,5,3,-8,83,153,42,83,150,250,80,1,250,10,-3,208,-3,208.043,,,73,73,,1,-3,0,-1,0,0,-43.0,3.0,-983.0,53,56,81,80,-6.98,85
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_2_of_5,2026-05-18T11:25:49.586,29.258,14.094,14.094,5,10,-2,83,160,48,83,150,250,80,1,250,10,-10,202,-3,202.27,,,73,73,,1,-3,1,-1,0,0,-59.0,-10.0,-981.0,53,56,82,80,-7.09,86
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_2_of_5,2026-05-18T11:25:50.591,30.263,15.099,15.099,5,5,3,85,155,53,85,150,250,80,1,250,10,-5,197,-5,197.127,,,73,73,,1,-3,0,0,0,0,-65.0,-2.0,-947.0,54,56,80,80,-7.06,87
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_2_of_5,2026-05-18T11:25:51.598,31.27,16.106,16.106,5,4,12,83,154,62,83,150,250,80,1,250,10,-4,188,-3,188.066,,,73,73,,1,-4,0,0,0,0,-83.0,-4.0,-1000.0,53,56,78,80,-7.19,88
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_2_of_5,2026-05-18T11:25:52.601,32.273,17.109,17.109,5,3,15,82,153,65,82,150,250,80,1,250,10,-3,185,-2,185.035,,,73,73,,1,-4,0,0,0,0,-82.0,-5.0,-950.0,54,55,79,80,-7.04,89
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_2_of_5,2026-05-18T11:25:53.608,33.281,18.116,18.116,6,-1,-20,82,149,80,82,150,250,80,1,250,10,1,170,-2,170.015,,,73,73,,2,-5,-1,0,0,0,-65.0,-10.0,-991.0,54,57,81,80,-6.94,90
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_2_of_5,2026-05-18T11:25:54.615,34.287,19.123,19.123,6,0,-16,82,150,84,82,150,250,80,1,250,10,0,166,-2,166.012,,,73,73,,1,-4,0,0,0,0,-54.0,-10.0,-968.0,54,56,80,80,-7.07,91
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_2_of_5,2026-05-18T11:25:55.621,35.293,20.129,20.129,6,-3,-5,82,147,95,82,150,250,80,1,250,10,3,155,-2,155.042,,,73,73,,1,-5,0,0,0,0,-50.0,-19.0,-1019.0,54,56,81,80,-7.06,92
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_2_of_5,2026-05-18T11:25:56.626,36.299,21.134,21.134,6,-3,-3,83,147,97,83,150,250,80,1,250,10,3,153,-3,153.059,,,73,73,,1,-4,2,0,0,0,-68.0,-6.0,-999.0,54,56,81,80,-7.01,93
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_2_of_5,2026-05-18T11:25:57.634,37.306,22.142,22.142,6,-4,0,81,146,100,81,150,250,80,1,250,10,4,150,-1,150.057,,,73,73,,1,-2,2,0,0,0,-83.0,-6.0,-1013.0,54,57,80,80,-7.16,94
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_3_of_5,2026-05-18T11:25:58.640,38.313,23.148,23.148,6,-5,2,80,145,102,80,150,250,80,1,250,10,5,148,0,148.084,,,73,73,,1,-4,1,0,0,0,-66.0,-16.0,-985.0,54,57,81,80,-7.08,95
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_3_of_5,2026-05-18T11:25:59.648,39.32,24.156,24.156,6,-9,5,80,141,105,80,150,250,80,1,250,10,9,145,0,145.279,,,73,73,,1,-4,0,0,0,0,-77.0,-14.0,-1002.0,54,56,78,80,-7.22,96
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_3_of_5,2026-05-18T11:26:00.654,40.327,25.162,25.162,6,-9,11,80,141,111,80,150,250,80,1,250,10,9,139,0,139.291,,,73,73,,1,-4,2,0,0,0,-87.0,-6.0,-1006.0,54,57,80,80,-7.08,97
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_3_of_5,2026-05-18T11:26:01.658,41.331,26.166,26.166,6,-13,16,82,137,116,82,150,250,80,1,250,10,13,134,-2,134.644,,,73,73,,1,-4,0,0,0,0,-68.0,-8.0,-1009.0,55,57,80,80,-7.14,98
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_3_of_5,2026-05-18T11:26:02.665,42.337,27.173,27.173,6,-11,19,81,139,119,81,150,250,80,1,250,10,11,131,-1,131.465,,,73,73,,0,-4,0,-1,0,0,-78.0,-38.0,-1004.0,54,57,78,80,-7.22,99
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_3_of_5,2026-05-18T11:26:03.670,43.342,28.178,28.178,7,-10,-12,80,140,138,80,150,250,80,1,250,10,10,112,0,112.446,,,72,73,,1,-4,0,0,-1,0,-82.0,23.0,-1009.0,55,57,79,80,-6.99,100
20260518_112411,drone_4_B14_head_forward_250_20260518_112411,single_drone_baseline,head_forward_250,lv2,lv2,drone_4,192.168.0.106,B14,1,single_baseline,4,3,0,node_segment_3_of_5,2026-05-18T11:26:04.677,44.35,29.185,29.185,7,-3,-4,82,147,146,82,150,250,80,1,250,10,3,104,-2,104.062,,,72,73,,1,-3,1,-1,0,0,-60.0,-32.0,-1046.0,54,57,79,80,-7.1,101
