run_id,baseline_id,drone_name,drone_number,drone_ip,battery_id,mode,direction,baseline_path,phase,timestamp,elapsed_time,mid,x,y,z,battery,battery_start,battery_drop_from_start,yaw,pitch,roll,vgx,vgy,vgz,agx,agy,agz,templ,temph,tof,h,baro,motor_time
20260513_160712,drone_2_B09_hover_20260513_160712,drone_2,2,192.168.0.102,B09,hover,up,,pre_takeoff,2026-05-13T16:07:13.837,0.0,-1,-100,-100,-100,100,100,0,0,0,0,0,0,0,2.0,-11.0,-998.0,42,45,10,0,-124.71,0
20260513_160712,drone_2_B09_hover_20260513_160712,drone_2,2,192.168.0.102,B09,hover,up,,takeoff,2026-05-13T16:07:14.843,1.006,-1,-100,-100,-100,100,100,0,-1,0,0,0,0,7,0.0,-2.0,-1018.0,42,45,24,10,-124.3,0
20260513_160712,drone_2_B09_hover_20260513_160712,drone_2,2,192.168.0.102,B09,hover,up,,takeoff,2026-05-13T16:07:15.848,2.011,5,1,2,49,100,100,0,-1,0,0,0,0,1,-6.0,-9.0,-977.0,43,45,69,60,-123.82,1
20260513_160712,drone_2_B09_hover_20260513_160712,drone_2,2,192.168.0.102,B09,hover,up,,takeoff,2026-05-13T16:07:16.854,3.017,5,2,5,77,100,100,0,-1,0,0,0,0,0,4.0,5.0,-984.0,43,45,79,70,-123.72,2
20260513_160712,drone_2_B09_hover_20260513_160712,drone_2,2,192.168.0.102,B09,hover,up,,takeoff,2026-05-13T16:07:17.859,4.023,5,4,6,84,100,100,0,-1,-1,0,0,0,0,-18.0,-38.0,-970.0,44,46,83,80,-123.67,3
20260513_160712,drone_2_B09_hover_20260513_160712,drone_2,2,192.168.0.102,B09,hover,up,,takeoff,2026-05-13T16:07:18.865,5.028,5,3,7,86,100,100,0,-1,-1,0,0,0,0,-5.0,-9.0,-990.0,44,46,83,80,-123.6,4
20260513_160712,drone_2_B09_hover_20260513_160712,drone_2,2,192.168.0.102,B09,hover,up,,takeoff,2026-05-13T16:07:19.870,6.034,5,0,8,83,100,100,0,-1,0,0,0,0,0,-7.0,-3.0,-1009.0,43,46,81,70,-123.65,5
20260513_160712,drone_2_B09_hover_20260513_160712,drone_2,2,192.168.0.102,B09,hover,up,,takeoff,2026-05-13T16:07:20.876,7.039,5,0,11,84,100,100,0,-1,-1,0,0,0,0,0.0,-12.0,-991.0,44,46,84,80,-123.59,6
20260513_160712,drone_2_B09_hover_20260513_160712,drone_2,2,192.168.0.102,B09,hover,up,,hover_to_10_percent,2026-05-13T16:07:21.881,8.044,5,0,12,86,100,100,0,-1,-1,0,0,0,0,-10.0,-7.0,-985.0,44,47,83,80,-123.59,7
20260513_160712,drone_2_B09_hover_20260513_160712,drone_2,2,192.168.0.102,B09,hover,up,,hover_to_10_percent,2026-05-13T16:07:22.887,9.05,5,0,15,84,100,100,0,-1,0,0,0,0,0,-13.0,-1.0,-1016.0,45,48,82,80,-123.59,8
20260513_160712,drone_2_B09_hover_20260513_160712,drone_2,2,192.168.0.102,B09,hover,up,,hover_to_10_percent,2026-05-13T16:07:23.888,10.052,5,-1,16,84,100,100,0,-1,-1,0,0,0,0,-19.0,3.0,-1015.0,45,49,83,80,-123.63,9
20260513_160712,drone_2_B09_hover_20260513_160712,drone_2,2,192.168.0.102,B09,hover,up,,hover_to_10_percent,2026-05-13T16:07:24.891,11.055,5,-2,15,84,100,100,0,-1,-1,0,0,0,0,-2.0,-13.0,-997.0,45,49,81,70,-123.52,10
20260513_160712,drone_2_B09_hover_20260513_160712,drone_2,2,192.168.0.102,B09,hover,up,,hover_to_10_percent,2026-05-13T16:07:25.897,12.06,5,-3,17,82,100,100,0,-1,-1,0,0,0,0,-3.0,-6.0,-1001.0,46,49,81,70,-123.53,11
20260513_160712,drone_2_B09_hover_20260513_160712,drone_2,2,192.168.0.102,B09,hover,up,,hover_to_10_percent,2026-05-13T16:07:26.902,13.065,5,-7,18,82,99,100,1,-1,-1,0,0,0,0,-4.0,10.0,-1008.0,46,49,81,70,-123.4,12
20260513_160712,drone_2_B09_hover_20260513_160712,drone_2,2,192.168.0.102,B09,hover,up,,hover_to_10_percent,2026-05-13T16:07:27.906,14.07,5,-7,19,82,99,100,1,-1,0,0,0,0,0,3.0,-7.0,-988.0,47,49,82,70,-123.38,13
