run_id,experiment_id,formation,wind_direction,wind_speed,wind_level,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,target_pad,phase,timestamp,elapsed_time,node_elapsed_time,battery,battery_start,battery_drop_from_start
20260518_113519,drone_5_B15_head_forward_250_20260518_113519,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:35:33.351,11.4,0.001,72,72,0
20260518_113519,drone_5_B15_head_forward_250_20260518_113519,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:35:34.361,12.41,1.01,72,72,0
20260518_113519,drone_5_B15_head_forward_250_20260518_113519,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:35:35.366,13.415,2.015,72,72,0
20260518_113519,drone_5_B15_head_forward_250_20260518_113519,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:35:36.373,14.422,3.022,72,72,0
20260518_113519,drone_5_B15_head_forward_250_20260518_113519,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:35:37.377,15.426,4.027,72,72,0
20260518_113519,drone_5_B15_head_forward_250_20260518_113519,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:35:38.382,16.431,5.031,72,72,0
20260518_113519,drone_5_B15_head_forward_250_20260518_113519,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:35:39.388,17.437,6.037,72,72,0
20260518_113519,drone_5_B15_head_forward_250_20260518_113519,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:35:40.397,18.446,7.046,72,72,0
20260518_113519,drone_5_B15_head_forward_250_20260518_113519,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:35:41.404,19.453,8.053,72,72,0
20260518_113519,drone_5_B15_head_forward_250_20260518_113519,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:35:42.411,20.46,9.06,72,72,0
20260518_113519,drone_5_B15_head_forward_250_20260518_113519,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:35:43.415,21.464,10.064,72,72,0
20260518_113519,drone_5_B15_head_forward_250_20260518_113519,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_2_of_5,2026-05-18T11:35:44.420,22.469,11.069,72,72,0
20260518_113519,drone_5_B15_head_forward_250_20260518_113519,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_2_of_5,2026-05-18T11:35:45.423,23.472,12.073,72,72,0
20260518_113519,drone_5_B15_head_forward_250_20260518_113519,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_2_of_5,2026-05-18T11:35:46.432,24.481,13.081,72,72,0
20260518_113519,drone_5_B15_head_forward_250_20260518_113519,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_2_of_5,2026-05-18T11:35:47.436,25.485,14.085,72,72,0
20260518_113519,drone_5_B15_head_forward_250_20260518_113519,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_2_of_5,2026-05-18T11:35:48.441,26.49,15.09,72,72,0
20260518_113519,drone_5_B15_head_forward_250_20260518_113519,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_2_of_5,2026-05-18T11:35:49.448,27.497,16.098,72,72,0
20260518_113519,drone_5_B15_head_forward_250_20260518_113519,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_3_of_5,2026-05-18T11:35:50.451,28.5,17.1,72,72,0
20260518_113519,drone_5_B15_head_forward_250_20260518_113519,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_3_of_5,2026-05-18T11:35:51.458,29.507,18.107,72,72,0
20260518_113519,drone_5_B15_head_forward_250_20260518_113519,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_3_of_5,2026-05-18T11:35:52.469,30.518,19.119,72,72,0
20260518_113519,drone_5_B15_head_forward_250_20260518_113519,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_3_of_5,2026-05-18T11:35:53.474,31.523,20.124,72,72,0
20260518_113519,drone_5_B15_head_forward_250_20260518_113519,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_3_of_5,2026-05-18T11:35:54.480,32.529,21.13,72,72,0
20260518_113519,drone_5_B15_head_forward_250_20260518_113519,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_3_of_5,2026-05-18T11:35:55.490,33.539,22.139,72,72,0
20260518_113519,drone_5_B15_head_forward_250_20260518_113519,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_3_of_5,2026-05-18T11:35:56.492,34.541,23.142,72,72,0
