run_id,experiment_id,formation,wind_direction,wind_speed,wind_level,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,target_pad,phase,timestamp,elapsed_time,node_elapsed_time,battery,battery_start,battery_drop_from_start
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:41:18.090,12.57,0.0,41,41,0
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:41:19.096,13.576,1.007,41,41,0
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:41:20.101,14.581,2.012,41,41,0
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:41:21.108,15.589,3.019,41,41,0
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:41:22.113,16.594,4.024,41,41,0
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:41:23.118,17.599,5.029,41,41,0
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:41:24.125,18.605,6.036,41,41,0
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_1_of_5,2026-05-18T11:41:25.129,19.609,7.04,41,41,0
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_2_of_5,2026-05-18T11:41:26.135,20.616,8.046,41,41,0
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_2_of_5,2026-05-18T11:41:27.142,21.623,9.053,41,41,0
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_2_of_5,2026-05-18T11:41:28.150,22.63,10.061,40,41,1
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_2_of_5,2026-05-18T11:41:29.157,23.638,11.068,40,41,1
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_2_of_5,2026-05-18T11:41:30.163,24.644,12.074,40,41,1
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_2_of_5,2026-05-18T11:41:31.172,25.652,13.083,39,41,2
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_2_of_5,2026-05-18T11:41:32.176,26.657,14.087,39,41,2
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_3_of_5,2026-05-18T11:41:33.179,27.66,15.09,38,41,3
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_3_of_5,2026-05-18T11:41:34.186,28.667,16.097,38,41,3
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_3_of_5,2026-05-18T11:41:35.192,29.672,17.103,38,41,3
20260518_114104,drone_5_B15_head_forward_250_20260518_114104,single_drone_baseline,head_forward_250,lv2,lv2,drone_5,192.168.0.107,B15,1,single_baseline,5,2,node_segment_3_of_5,2026-05-18T11:41:36.199,30.679,18.11,37,41,4
